M_A2_1,M_A2_2,M_H,pt_l1,pt_l2,pt_jet1,pt_jet2,pt_jet3,pt_jet4,E_l1,E_l2,E_j1,E_j2,E_j3,E_j4,eta_l1,eta_l2,eta_j1,eta_j2,eta_j3,eta_j4,phi_l1,phi_l2,phi_j1,phi_j2,phi_j3,phi_j4,MZ,pt_z,eta_z,phi_z,pt_A2_1,pt_A2_2,eta_A2_1,MH,pt_H,eta_H,phi_H,eta_A2_2,phi_A2_1,phi_A2_2,MA3,pt_A3,eta_A3,phi_A3,cos_j1j2,cos_j1j3,cos_j1j4,cos_j2j3,cos_j2j4,cos_j3j4,cos_j1lep1,cos_j1lep2,cos_j2lep1,cos_j2lep2,cos_j3lep1,cos_j3lep2,cos_j4lep1,cos_j4lep2,cos_lep1lep2,DR_j1j2,DR_j1j3,DR_j1j4,DR_j2j3,DR_j2j4,DR_j3j4,DR_j1lep1,DR_j1lep2,DR_j2lep1,DR_j2lep2,DR_j3lep1,DR_j3lep2,DR_j4lep1,DR_j4lep2,DR_lep1lep2,DPhi_j1j2,DPhi_j1j3,DPhi_j1j4,DPhi_j2j3,DPhi_j2j4,DPhi_j3j4,DPhi_j1lep1,DPhi_j1lep2,DPhi_j2lep1,DPhi_j2lep2,DPhi_j3lep1,DPhi_j3lep2,DPhi_j4lep1,DPhi_j4lep2,DPhi_lep1lep2,DTheta_j1j2,DTheta_j1j3,DTheta_j1j4,DTheta_j2j3,DTheta_j2j4,DTheta_j3j4,DTheta_j1lep1,DTheta_j1lep2,DTheta_j2lep1,DTheta_j2lep2,DTheta_j3lep1,DTheta_j3lep2,DTheta_j4lep1,DTheta_j4lep2,DTheta_lep1lep2,xs_weight,DPhi_A2A2,DPhi_A2H2_1,DPhi_A2H2_2,DPhi_A2Z0_1,DPhi_A2Z0_1,DPhi_H2Z0,DR_A2A2,DR_A2H2_1,DR_A2H2_2,DR_A2Z0_1,DR_A2Z0_1,DR_H2Z0,DTheta_A2A2,DTheta_A2H2_1,DTheta_A2H2_2,DTheta_A2Z0_1,DTheta_A2Z0_1,DTheta_H2Z0,cos_A2A2,cos_A2H2_1,cos_A2H2_2,cos_A2Z0_1,cos_A2Z0_2,cos_H2Z0_2
283.41231354652194,274.5792638668724,637.2238469622322,127.62934112548825,32.08632278442383,206.31050109863278,204.4636688232422,219.62158203125006,130.91024780273438,196.07940136826977,69.41668481694448,306.57676184855075,216.3817411426294,221.41325078301216,132.77677441848712,0.9942246675491332,1.4065591096878052,0.9476476907730104,-0.3222885727882386,0.022293517366051716,-0.08493713289499291,-1.4945253133773804,0.024291729554533962,2.182070016860962,2.037830114364624,-1.4339637756347656,0.4071172773838043,92.03779464590626,133.20779151698193,1.2381064313429964,-1.2515940072948395,409.70637723853156,223.64685210369467,0.3791105602310439,637.2238469622322,281.22748343787043,1.0868502205576758,2.2139560924938695,-0.027879509550032114,2.1102748787729424,-0.8346298366671957,1081.586466832464,62.12246050623741,2.466355076178918,1.873039939897343,0.4036487853710351,-0.5829553591511445,-0.19875344220407867,-0.9056095371559818,-0.030294460815877538,-0.2678681864335321,0.18338442976076966,0.4825131890538392,-0.8084161684965804,-0.46446203693818133,0.6664731975232887,0.07166261478138336,-0.2750083937953386,0.35208812496014946,0.6888236583395352,1.2781014290658075,2.8231148663350694,2.053457729160001,2.8324297903830864,1.6478956467912131,1.8442011430804863,2.607006084123349,2.206038718513674,3.04963475478461,2.6539124206172318,0.9738161328248561,2.010646748810142,2.186512001918745,1.539842992551314,1.573793157334932,0.1442399024963379,-2.6671515146838587,1.7749527394771576,-2.8113914171801966,1.6307128369808197,-1.84108105301857,-2.606589976941244,2.157778287306428,-2.750829879437582,2.01353838481009,0.060561537742614746,-1.4582555051892996,1.9016425907611847,0.38282554782927036,-1.5188170429319143,-1.1480136217939272,-0.8088720776180417,-0.9159989380409755,0.3391415441758856,0.23201468375295176,-0.10712686042293385,0.030854771383548307,0.2591267106499547,1.1788683931774755,1.407140332443882,0.83972684900159,1.0679987882679964,0.9468537094245238,1.1751256486909303,0.22827193926640638,5.042938067134628e-09,2.944904715440138,-0.10368121372092709,-3.048585929161065,-2.921316421111804,0.4169641706276438,-2.817635207390877,2.9728950031782095,0.7152938003910707,3.2459973103292676,3.044989907839575,1.3328839117214992,2.8216921524556438,-0.39821846045128595,0.549862167084139,0.948080627535425,0.6360630705224198,1.034281530973706,0.0862009034382808,-0.9239625590279743,0.8495646308565264,-0.6249840143245258,-0.1807841278058538,0.4653324660813976,0.36520526939531106
184.00147469073917,177.27683254080847,637.0897363375005,145.26351928710938,83.03215026855469,171.20762634277344,147.51173400878906,195.34049987792972,45.883895874023445,184.08767302956446,115.72458906322504,409.9226184205181,640.2636880235628,472.018144813993,85.57666869972611,-0.715742528438568,-0.8605883121490477,-1.5173535346984868,-2.1468479633331286,-1.5289005041122439,-1.2093172073364258,-0.5743120908737183,-1.4336960315704346,2.68239688873291,1.7376753091812134,-0.31851208209991455,-2.495026111602783,92.87905270486453,209.15518601388465,-0.8281036711081066,-0.8797333513469483,284.02322007457684,173.36970233637322,-1.9658021850361203,637.0897363375005,74.94414601904772,-3.457300995426783,2.2093308967773186,-1.7800324803050154,2.248004758075597,-0.5378410341904936,883.3527676052431,108.08709304672381,-3.4421079124213305,-0.26814033510495455,0.9402999331560211,0.6551409783008917,0.8625543102559539,0.841171449380867,0.7556303345815928,0.6321901560779231,0.22987643521718695,0.46402951936929426,0.4748822610677096,0.5124448141767654,0.8752518836159022,0.7647660392745875,0.3655709478969652,0.7744199521410501,0.7975325544470467,1.135236582634962,3.0009311861033345,1.147866132530895,2.1470364809245877,2.25465032473058,2.1998515414002178,3.1308368157277915,2.2644270734133567,2.7190712575799685,3.367172411968263,0.8524432754678686,1.300106313761809,1.983118330577965,1.1171541438494872,0.8715050536779005,0.9447215795516968,3.0009089708328247,-1.1057623068438929,2.056187391281128,-2.0504838863955896,2.1765140295028687,-3.026476327572958,-2.1670923868762415,2.3119874000549316,-3.1118139664279383,0.2558000087738037,1.11518394947052,-1.920714020729065,-1.0613300800323486,0.8593839406967163,-0.19910002611394662,-0.004806674312849868,0.1482295105379059,0.19429335180109675,0.3473295366518525,0.15303618485075576,0.4775931248337,0.36845480851857415,0.6766931509476466,0.5675548346325208,0.48239979914654985,0.373261482831424,0.3293636142957941,0.22022529798066826,-0.10913831631512583,5.042938067134628e-09,2.78584579226609,0.03867386129827821,-2.747171930967812,3.127738109422545,0.34189231715645474,3.089064248124267,2.7920328009324247,1.4920001236409066,3.2187238604944346,3.3282282959148293,1.0114636989579282,4.056475871892255,0.05584465547259976,-0.21526865417491958,-0.27111330964751934,0.5454975485831501,0.4896528931105504,0.7607662027580697,0.823911825547572,0.976906108626168,0.9237601359853059,0.45178577901556066,0.8685698523315063,0.6319720825120626
379.81077056985674,357.1601775431793,626.6453322691062,59.41023635864258,42.693603515625,284.34625244140625,127.93291473388672,198.6944122314453,125.68888092041013,83.3880310552293,60.42295100507943,288.8004905728881,134.53508094353168,422.0114584348492,130.9474814720238,0.870676338672638,0.8824286460876466,-0.02365088090300567,-0.1665247231721878,-1.383370637893677,-0.2279502600431442,-1.0537251234054565,0.3208546340465546,-0.3311064839363098,2.288175344467163,1.7624589204788208,-2.1081573963165283,63.9078823273669,79.63244955372998,1.0611053763936875,-0.5000162907407142,134.25784952982653,184.83935128194938,-1.812411646135434,626.6453322691062,58.608146786583845,-2.332011434327458,2.154552793211102,-0.15159547459565162,2.4358308829599284,0.02144433617547434,1059.0604701192067,161.3979877550701,-1.4554290928823126,0.33370981608138167,-0.8506486488679705,-0.21464753688078325,-0.1942328431011888,0.5479827467131941,-0.26179031266185376,-0.14536016034078048,0.5176533046877311,0.5447665214065818,-0.8044247309337307,-0.3859121003020154,-0.9372053257528729,-0.5809749263082151,0.18556682812149292,-0.6796246428251478,0.5947031703576697,2.623175600566878,2.4963681459501643,1.7887560430389642,1.325553370719364,1.8878521403686943,2.674973903221466,1.1497820983917528,1.1162586656295532,3.118804666635768,2.2294963441395024,3.6071623669577377,2.6855296151690755,1.522763219138884,2.67077531043493,1.374629996154022,-2.619281828403473,-2.0935654044151306,1.7770509123802185,0.5257164239883423,-1.8868525663958948,-2.412568990384237,0.7226186394691467,-0.6519611179828644,-2.9412848393069666,1.9673207104206085,2.8161840438842773,1.4416042864322662,-1.0544322729110718,-2.429012030363083,-1.374579757452011,-0.14211170467364198,-1.0558126786900088,-0.20235274767718692,-0.9137009740163669,-0.060241043003544936,0.8534599310128219,0.8014541356209194,0.8097926008337736,0.9435658402945614,0.9519043055074156,1.857266814310928,1.8656052795237823,1.0038068832981062,1.0121453485109604,0.008338465212854196,5.042938067134628e-09,2.414386546784454,0.2812780897488265,-2.1331084570356276,2.9358471737006426,0.5214606269161886,2.654569083951816,2.9304560656904277,0.5908479530826396,3.0503057956424784,4.108077251718945,1.3200623240643192,4.308129375108322,1.0961137770572613,-0.13007082972063921,-1.2261846067779005,2.1515839407095925,1.055470163652331,2.2816547704302312,-0.09225174115663715,0.9891481420678302,0.04623205345238636,-0.9377113309186476,0.4116013921450506,-0.8764925985443096
399.4770836743667,378.8383928756904,610.3672633011813,184.924072265625,99.71361541748045,264.2760314941406,130.2861785888672,223.8219451904297,153.9631805419922,357.9822284806791,247.2675184761103,722.7143765531232,136.80412913768768,389.8724103767576,221.91290750956193,1.2790925502777097,1.5579303503036495,1.663642883300781,0.18816857039928436,1.1292129755020144,0.9025822877883911,1.0439658164978027,1.6394401788711548,-2.7139828205108643,-1.2362507581710815,-0.6209848523139955,2.0898947715759277,88.26376586533868,273.2601520854429,1.4209369027467997,1.2500974764786292,105.71135777955777,305.31254372774305,2.1946751055871174,610.3672633011813,325.3295058926922,1.8428546476599916,0.940307331867882,1.5635974272910982,0.032673595029225164,-2.2751491914086777,1194.2330085652566,30.69769915455022,4.706548439487553,1.7644502360589573,0.20648932372730044,0.6477700938075043,0.6911059543207311,0.6204857121065528,-0.539281656183573,0.21126586266882635,0.6427326771331997,0.7998570895798293,-0.17137926513249452,-0.21211541555933192,0.6657686743001526,0.5917068685325217,0.7946924553114606,0.909477868582573,0.9559945594706728,2.0882328644332584,2.1601518051345416,1.6635998755634533,1.1243294478422647,3.042116237902856,2.720336340204115,2.5543490754014155,1.9326556093181377,2.527746576947239,3.185254416694784,1.67168316869908,2.3007216061629867,1.1116327436840794,0.7952297926582768,0.6575258435736623,-1.4777320623397827,-2.092997968196869,1.4793077150927942,-0.6152659058570861,2.957039777432577,-2.710879623889923,2.5252366701709192,1.9297623077975672,-2.2802165746688843,-2.8756909370422363,-1.664950668811798,-2.26042503118515,1.045928955078125,0.45045459270477295,-0.595474362373352,-1.0092710021262916,-0.2509071590291337,-0.39605633926260503,0.758363843097158,0.6132146628636866,-0.14514918023347134,-0.16838666322027435,-0.040621398563281785,0.8408843389060173,0.9686496035630099,0.08252049580885934,0.2102857604658519,0.22766967604233068,0.35543494069932324,0.12776526465699256,5.042938067134628e-09,2.3078227864379026,-0.9076337368386568,3.0677287839030267,-1.217423881449404,2.7579386392922793,-0.3097901446107473,2.3925519951811913,0.9734354805860307,3.080413038330299,1.4424949613977502,2.761625891275754,0.5234353037105741,-0.19092467154522927,-0.09224598108926133,0.09867869045596794,-0.2520275072790965,-0.06110283573386727,-0.1597815261898352,0.8342135737987499,0.9696123457383863,0.747562671309141,0.9027363071850258,0.6452810162991196,0.9805497953688247
225.55806512840854,209.7502570899906,533.7299377325733,118.94972991943357,114.91265106201172,231.96965026855463,64.2287368774414,167.92845153808594,123.07786560058594,210.64093577855,215.39553875791697,235.55700898391535,85.12375930740087,190.89149751510288,157.08349219387114,1.1731948852539062,1.2412179708480833,0.09843280166387554,0.7399250268936158,-0.4511128962039947,-0.7018157839775085,-1.3848642110824585,-0.5697041749954224,-2.3354218006134033,1.9779030084609985,0.18137377500534058,1.651344656944275,93.02729885847674,214.71098454440735,1.2794049573239112,-0.9847373163582646,215.30666439245704,217.9652359980161,0.341003505890376,533.7299377325733,295.0700569177416,1.1725063221351701,-1.8007768274940297,-0.7241323452346594,-2.6138792983937438,0.7779334351646713,1051.448009614372,160.5930542075126,1.2553341572673677,-0.9908088765119203,-0.23885209985802305,-0.7729543013822715,-0.5849773493542008,-0.42365664593754004,0.20499403672600727,0.32861325155160354,0.40761339222025217,-0.019847018380213164,0.09092689204548415,0.18842590999966166,-0.3466125120970735,-0.004227606681705307,-0.9466465063478754,-0.7691804592613625,0.9046300957121631,2.071681118566612,2.576094028466191,2.431858822324981,2.15547874517877,1.4782614527466538,1.4911962753729997,1.4348077457756019,2.103263339747398,2.9523828641888255,2.596458545183669,2.256430189030685,1.8515133946462787,3.5685051912552708,2.9510062836687307,0.8179932912971664,1.9698604981051844,-2.516795575618744,2.296418849621908,1.796529233455658,0.32655835151672363,-1.4699708819389343,-0.9505575895309448,-1.765717625617981,-2.920418087636129,2.547607183456421,1.566237986087799,0.7510779500007629,3.0362088680267334,2.2210488319396973,-0.8151600360870361,0.5821204406208752,-0.5348218431019462,-0.7486921655727972,-1.1169422837228216,-1.3308126061936725,-0.21387032247085092,0.8724478270670403,0.9097935788606865,0.29032738644616507,0.32767313823981126,1.4072696701689864,1.4446154219626326,1.6211399926398373,1.6584857444334835,0.03734575179364619,5.042938067134628e-09,2.891372573621171,-0.8131024708997141,2.578710262658701,-1.6291419820354793,1.7626707515229358,-0.8160395111357651,3.081322725850145,1.1629843342049988,3.201091197280032,1.8800800200212373,2.668552023292427,0.823011422727482,-1.0026382920666828,0.6357525856926266,1.6383908777593095,0.6935330417819879,1.6961713338486706,0.05778045608936133,-0.9218181749494414,0.6377115052543284,-0.8862295068270282,0.2527496836556325,-0.60777435652418,0.9064471533604084
554.8043069005992,531.876992075855,919.285319471551,98.09901428222656,39.26495361328125,176.23153686523438,163.0207977294922,319.2474060058594,205.2288970947266,144.38029331528594,107.57524428746083,489.29967479547446,206.4868964290071,524.4973208898417,223.27236751808155,-0.9367445111274718,-1.6659001111984253,1.6793354749679568,-0.6998735666275024,1.0787243843078616,0.40287938714027405,2.631621837615967,1.3350780010223389,-1.4660742282867432,-0.03822582960128784,-2.6995770931243896,0.894094944000244,88.07721211621585,115.11528258322406,-1.3457101508376,2.2970708213457,161.75340815592,256.5521558998987,1.8470699364832788,919.285319471551,260.6165274629206,0.9691486099113409,2.7079331683559036,1.0758002103003441,2.9961484938200034,-0.7858745327174382,1572.9386482098816,90.69556597256155,2.630855323751173,-2.2246978827411557,-0.5227493150942841,0.8121502659608821,0.12025865704985791,-0.9097861515382876,0.2076727733207785,-0.2035167804788976,-0.8256418549730058,-0.9924371748514043,-0.03885293889472907,0.6196583126907416,-0.34139058105796594,-0.8775451203048685,-0.3847730807606327,-0.05103387365550706,0.7502664661152431,2.774776876298021,1.3719559030036608,2.683232875835826,3.2009687938071942,1.4440519734180328,2.7731296561823684,3.4088469777017028,4.363147366147191,2.68033475717003,1.6790386225519542,2.228989216975537,3.548077189162424,2.1939899486661227,2.115257589355744,1.4875126249291992,-1.4278483986854553,1.2335028648376465,-2.3601691722869873,2.661351263523102,-0.9323207736015319,2.6895132700549524,2.1854892412768763,-2.801152229309082,-2.6698476672172546,-1.3733038306236267,0.9519863764392298,2.2485302130328577,-1.7375268936157227,-0.44098305702209484,1.296543836593628,-1.8509083213648114,-0.2867696416767556,-0.8096338582229898,1.5641386796880559,1.0412744631418216,-0.5228642165462343,-2.0258221905448766,-2.399200602662207,-0.1749138691800649,-0.5482922812973952,-1.7390525488681208,-2.112430960985451,-1.2161883323218865,-1.5895667444392167,-0.37337841211733025,5.042938067134628e-09,-2.5011622806421445,0.2882153254640998,2.7893776061062443,0.6990776724743033,-3.0829453540631384,0.4108623470102035,2.617378410668452,0.9240205243836352,2.7914157686221768,3.2684177025197996,3.920237809781175,2.351037845379537,-0.34449264940249485,-0.41243465588921485,-0.06794200648672,-2.319371090958408,-1.9748784415559135,-1.9069364350691935,0.6024486881958964,0.9077276182796248,0.21199792179309512,-0.7157968516294205,-0.9885685521695663,-0.3567662439876485
442.1061268404118,431.7491327544741,630.4705579877412,188.18472290039062,149.4258270263672,356.2540893554687,209.61151123046872,300.5349426269531,89.63027954101564,340.85146666591453,223.41499968239526,540.8215702055418,414.9956716412314,367.05406756497604,417.48439467530585,-1.2004003524780273,-0.9580788612365724,-0.9555540680885314,-1.3038227558135984,-0.6497857570648192,-2.2183632850646973,-2.6098029613494873,3.135765314102173,0.7440473437309265,-0.9513942599296571,-2.2122859954833984,1.3486669063568115,97.9432196601335,325.6490176811169,-1.1279033141987302,-2.8469964083897206,221.6957033887392,390.2388583178655,-1.746606221938153,630.4705579877412,532.8911767167111,-1.4443894820598069,-2.6577015466261633,-1.4107809747110722,-2.3776576942305656,0.18194145422847577,1401.3200698787732,197.90416147676237,-2.914301370066795,-2.031099851740873,0.5982453110671315,-0.11621346949394883,0.8434665044644245,0.6196121315428814,0.7700659983945961,0.39699620281482867,0.25725086616353315,0.22387207716796712,0.6948721492569687,0.44338901868423464,0.8942446202905467,0.7507280757908233,0.7330100232219363,0.6951624163923835,0.9370144012095928,1.7308417923868464,2.972103812550365,1.4000899735337988,1.4204268247678362,2.4752102432524694,3.1418123320825533,2.939549839261566,2.3917193030071893,1.6616304085014555,2.223076215806474,0.6791142546239418,0.9846421845198481,2.5378239510742135,2.1867870376215865,0.5897048227049092,1.6954416036605835,2.956333339214325,-0.604619562625885,1.2608917355537415,-2.3000611662864685,2.7222324053393763,-2.9293350020991724,-2.3917179703712463,1.6584087014198303,2.1960257331477564,0.39751696586608887,0.9351339975940149,-2.3247154394732874,-1.7870984077453613,0.5376170317279261,-0.20411531167658392,0.22811325518893,-0.5175973312714994,0.4322285668655139,-0.3134820195949155,-0.7457105864604294,-0.14943609585658502,-0.0016902330185595282,0.054679215819998905,0.2024250786580244,-0.377549351045515,-0.22980348820748953,0.3681612354149144,0.5159070982529399,0.1477458628380255,5.042938067134628e-09,-2.5595991484590415,0.2800438523955977,2.839643000854639,0.46933871415915496,3.0289378626181964,0.18929486176355725,2.581535666510804,0.412018831034776,2.8398418801174388,0.776577180101106,3.0421183978305355,0.3687764080543573,0.13329970651770706,0.11805217334507478,-0.015247533172632277,0.2808733372588854,0.14757363074117835,0.16282116391381063,0.7050839533622241,0.9871476227651427,0.5975888421360283,0.9393677442951899,0.45112221682661996,0.9820956686463965
466.1195909485233,445.1032832159551,631.3866602790694,86.64144134521484,45.02212905883789,146.2965850830078,117.36540985107423,231.01972961425787,217.29425048828125,87.80740798308801,66.80781190443632,611.8622956464634,122.80295689367361,394.8930669484211,298.49169972348056,-0.16387374699115756,0.9478713870048524,2.1088364124298096,-0.27352872490882874,1.1281199455261228,0.8376467227935792,3.089399576187134,2.7594380378723145,0.13277111947536466,-2.3776583671569824,1.832855463027954,-0.8983368277549744,75.89225249170778,130.05552226636826,0.26668847392205486,2.976999659302174,92.33290394825565,86.33053033023111,2.436129473909397,631.3866602790694,91.27196615896138,2.5114885392695965,2.1875786759996383,2.5710108465368813,0.6133114096538422,-0.7982216277848754,1118.189094662481,14.672356229435094,5.028255891913011,1.0370949071379072,-0.445291454149954,0.7687713653740561,0.7542963132613096,-0.48793278803661494,-0.11854031833229346,0.16311300489319358,-0.3897364634856794,0.577048925889182,0.6947807855345942,0.07041743264228696,0.04708057484718496,0.8358538414769294,-0.5879785727446928,0.07852309755855826,0.5090847934117511,3.460913153339693,1.9626745944370627,1.6367977351765304,2.502116313619183,1.850162990797128,2.7465953510403986,3.7291907030578493,2.8717971534321327,0.8234610422983947,1.6749143276641967,1.8022626916793862,0.943951699428631,2.5044218731619443,2.6277232470738463,1.159677480910485,2.510429486632347,-1.7000843435525894,1.031107947230339,2.0726714769946497,-1.479321539402008,2.7311922907829285,-2.956628456711769,-2.6266669183969498,0.81612736383547,1.1460889021502894,-1.2565441131591797,-0.9265825748443604,2.295448903237478,2.6254104415522974,0.32996153831481934,-1.5994001931665127,-0.3844282554054713,-0.5752190890500591,1.2149719377610413,1.0241811041164535,-0.19079083364458782,-1.4923650080302573,-0.49790532465248494,0.10703518513625543,1.1014948685140276,-1.1079367526247859,-0.11347706924701362,-0.917145918980198,0.0773137643975742,0.9944596833777722,5.042938067134628e-09,1.4115330374387176,-1.574267266345796,-2.9858003037845138,-2.3636882496483316,2.507964020092537,-0.7894209833025356,1.4179627993931458,1.576069926944813,2.9863935372187833,3.2083479228337555,3.4058457280111707,2.3795614768823836,0.021933667766518006,0.012613283995619978,-0.009320383770898027,-1.132660878178831,-1.1545945459453488,-1.1452741621744509,0.9775442756058484,0.9718222302094843,0.9512296612048697,0.1371358556621858,0.139226931340823,0.36675967880257165
151.83234990545654,147.46935631309924,587.5100542848124,126.35584259033203,87.89743041992188,125.71459197998045,91.89460754394531,177.6380157470703,131.79713439941406,235.304600943797,96.55499449379663,698.744992279726,260.58248616870736,602.911978412236,465.83991829353255,1.2334933280944822,0.44027370214462286,2.3999342918396,1.6990324258804321,1.8922898769378655,1.9330385923385618,2.0083699226379395,2.3324897289276123,-2.0102851390838623,3.060042142868042,0.049164969474077225,-0.8911738991737365,92.29762712688418,211.5369487489462,0.9685750543335553,2.141091162811835,276.6394447959129,179.8429026473382,2.0175377505068783,587.5100542848124,168.62396046064094,2.7089500887502127,0.5233552135152634,2.3454757162150273,-0.3458626597973259,-2.5093295919643133,878.5270100173605,22.02728800601334,5.292642833520938,-1.5265048108345354,0.9423299787395667,0.9150687090131611,0.9655887424243516,0.7903148768502384,0.8277231702081496,0.9656315365921043,0.768023312024535,0.34792941546385137,0.8832786298247852,0.6276765924682981,0.7461676320678299,0.22006550229897334,0.6611964764452453,0.13970079095065682,0.8125238986101353,1.400816909900875,2.121093491956503,1.2126011551642786,3.017073051096716,2.343680767401524,0.941221358500038,2.5472890991200297,2.7578002645652657,1.1501048258185294,1.4538934072384915,2.067001920964217,2.705905195862328,2.982736654706979,3.4042649606259263,0.8568844868599792,1.212858025227682,-2.0594501085579395,-1.1191112399101257,3.0108771733939648,-2.3319692651378077,0.9403388686478137,2.2645302454577845,1.9404104391681116,1.0516722202301025,0.7275524139404297,-1.9592049531638622,-2.283324759453535,-2.899543821811676,3.0595216790782374,-0.32411980628967285,-0.18077185319568845,-0.11824786730734022,-0.1064680452245807,0.06252398588834823,0.07430380797110775,0.011779822082759517,-0.3859106101351911,-0.963141309020918,-0.20513875693950268,-0.7823694558252295,-0.2676627428278509,-0.8448934417135778,-0.2794425649106104,-0.8566732637963372,-0.5772306988857269,5.042938067134628e-09,2.1634669321669873,-0.8692178733125893,-3.0326848054795765,-2.486953822609161,1.6327645524034384,-1.6177359492965717,2.1881801744675493,1.1106712982521767,3.054388768457045,2.6991224599401793,2.13583134078392,2.376126019820342,0.07339335350265161,0.1313966925843436,0.058003339081692,-0.4612224992486525,-0.5346158527513041,-0.5926191918329962,0.9199731007810926,0.9790900342077865,0.9481069031222389,0.584501913544432,0.7266680733973885,0.7373394262842915
216.51973320437017,212.7164729944,471.9327089186342,108.67954254150389,57.94070816040039,140.0708770751953,73.26190185546875,149.92608642578125,127.57163238525393,110.36712217384326,68.23619960313381,335.4041821182506,84.83497277273084,168.43638298729783,143.55167763964576,-0.17600007355213165,0.5876457691192626,1.5182443857192993,0.49141633510589605,0.4401587247848511,0.48182478547096236,0.5096306204795837,-0.38509148359298706,-2.9762957096099854,1.1067348718643188,-1.8682966232299805,2.7369048595428467,92.56094260271576,151.81846039941902,0.11053778216728853,0.20735199167185112,113.6061565188389,186.1719521726082,1.8211204441604822,471.9327089186342,85.44351758565523,2.1413890278424366,1.0407817841879812,0.6601126075258988,2.758490994420776,-2.6178376821532843,758.0285133722665,119.60179601829886,2.1191702396054306,-2.9787482606071967,0.19450426862077902,0.5458121798594457,0.721460268847978,-0.6109005162132053,0.15661742808420995,0.09816072674081719,-0.5458060878784472,0.17720854816489812,0.6456831494155616,0.30014883456638797,-0.7195991835668435,0.2861798553118937,-0.6153940831649488,-0.5226444801998431,0.43118506317692207,2.4279737771586016,1.545940059553213,1.1828136748289437,2.975473027842606,1.630198204683164,1.678501050218269,3.2703397488155006,2.753244109436403,0.8955323274833267,1.4949267469704195,2.456458760318243,1.4905200147908426,2.322387582024928,3.12378924499298,1.1763003938388152,2.200154725705282,-1.1079990863800049,0.5699847380267542,2.9750314950942993,-1.6301699876785278,1.677983824406759,2.797258977090017,-2.5912042260169983,0.5971042513847351,1.491826355457306,-2.377927243709564,-1.4832051396369934,2.227274239063263,3.1219963431358337,0.8947221040725708,-0.6666663190418232,-0.7128223021408675,-0.6752244162424998,-0.04615598309904434,-0.008558097200676684,0.037597885898367656,-1.3145186153571247,-0.5829405134743333,-0.6478522963153015,0.08372580556748987,-0.6016963132162572,0.12988178866653421,-0.6392941991146248,0.09228390276816656,0.7315781018827914,5.042938067134628e-09,-0.9068566306055263,1.7177092102327949,2.624565840838321,2.551139002748925,-2.825189673825135,0.83342979251613,1.473203361793654,1.747311333624382,3.013722894740181,3.0715473714169703,2.878146831166909,2.195213429512898,-0.6330773324944152,0.08699536414805575,0.720072696642471,-1.139576924456348,-0.5064995919619328,-1.226572288604404,0.7074646152493425,0.9124053497894992,0.3983272256622733,-0.15595870879499807,-0.7068418068789801,0.26198198966462516
